PitcherNational,PreAP_ER(TotalEarnedRunCnt),PreAP_TotalHittingCnt,PreAP_IP,PreAP_BF,PreAP_NP,PreAP_HR,PreAP_BB,PreAP_SO,PreAP_RunCnt,PreSO%,PreBB%,PreHR%,PreFIP,PreBABIP,PreERA,PreWHIP,PreBAT.A_AB,PreBAT.A_RBI,PreBAT.A_R,PreBAT.A_H,PreBAT.A_BB,PreBAT.A_SO,PreBAT.BIP%,PreBAT.BABIP,PreBAT.WOBA,PreBAT.BB%,PreBAT.K%,Brother.PitcherNational,Brother.PreAP_ER(TotalEarnedRunCnt),Brother.PreAP_TotalHittingCnt,Brother.PreAP_IP,Brother.PreAP_BF,Brother.PreAP_NP,Brother.PreAP_HR,Brother.PreAP_BB,Brother.PreAP_SO,Brother.PreAP_RunCnt,Brother.PreSO%,Brother.PreBB%,Brother.PreHR%,Brother.PreFIP,Brother.PreBABIP,Brother.PreERA,Brother.PreWHIP,Brother.PreBAT.A_AB,Brother.PreBAT.A_RBI,Brother.PreBAT.A_R,Brother.PreBAT.A_H,Brother.PreBAT.A_BB,Brother.PreBAT.A_SO,Brother.PreBAT.BIP%,Brother.PreBAT.BABIP,Brother.PreBAT.WOBA,Brother.PreBAT.BB%,Brother.PreBAT.K%,DayNight_D,PitcherHabit_0,PitcherHabit_1,PitcherHabit_2,PitcherHabit_3,PitcherHabit_4,Brother.PitcherHabit_0,Brother.PitcherHabit_1,Brother.PitcherHabit_2,Brother.PitcherHabit_3,Brother.PitcherHabit_4,VisitingHomeType_1,WinLoss_0,WinLoss_1,WinLoss_2
0.0,22.0,43.0,42.666668,179.0,694.0,5.0,15.0,41.0,24.0,0.3,0.25,0.0,4.7,0.5,9.0,2.25,3673.0,520.0,571.0,1027.0,400.0,778.0,0.8378378,0.2580645,0.25221622,0.054054055,0.10810811,1.0,61.0,168.0,160.0,681.0,2477.0,6.0,32.0,125.0,79.0,0.11111111,0.037037037,0.0,2.7714286,0.2173913,2.5714285,0.85714287,3814.0,587.0,630.0,1103.0,387.0,823.0,0.4878049,0.4,0.41585365,0.1904762,0.26190478,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.0,3.0,9.0,10.666667,45.0,185.0,0.0,4.0,6.0,4.0,0.17391305,0.04347826,0.0,2.2,0.44444445,3.6,1.8,3708.0,525.0,576.0,1036.0,403.0,782.0,0.7894737,0.26666668,0.3248684,0.078947365,0.10526316,1.0,68.0,156.0,137.33333,588.0,2172.0,9.0,47.0,107.0,77.0,0.115384616,0.07692308,0.038461536,5.4941177,0.3,7.9411764,1.5882353,3856.0,598.0,641.0,1119.0,392.0,830.0,0.7446808,0.45714286,0.41978723,0.10638298,0.14893617,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
1.0,42.0,76.0,73.0,325.0,1313.0,13.0,27.0,46.0,48.0,0.13043478,0.08695652,0.17391305,15.892307,0.25,12.461538,2.0769231,3904.0,556.0,607.0,1094.0,427.0,830.0,0.7209302,0.41935483,0.43781397,0.093023255,0.13953489,1.0,66.0,179.0,166.66667,711.0,2587.0,7.0,34.0,129.0,84.0,0.13333334,0.06666667,0.03333333,4.85,0.4347826,6.75,1.95,4057.0,627.0,670.0,1177.0,407.0,860.0,0.58536583,0.375,0.470125,0.0952381,0.1904762,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
0.0,65.0,129.0,138.66667,596.0,2415.0,11.0,61.0,140.0,74.0,0.24,0.12,0.04,5.075,0.4,10.125,1.875,3939.0,564.0,615.0,1103.0,430.0,836.0,0.7105263,0.25925925,0.35242105,0.07692308,0.15384616,0.0,27.0,49.0,38.666668,179.0,730.0,4.0,14.0,34.0,31.0,0.09090909,0.045454547,0.09090909,8.2,0.23529412,7.2,1.4,4090.0,633.0,676.0,1185.0,410.0,870.0,0.6111111,0.3181818,0.29880556,0.083333336,0.2777778,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
1.0,41.0,104.0,93.0,395.0,1445.0,7.0,24.0,56.0,42.0,0.16666667,0.0,0.0,1.7,0.4,6.75,1.5,3975.0,567.0,619.0,1113.0,435.0,843.0,0.6904762,0.3448276,0.3345,0.11627907,0.1627907,1.0,38.0,58.0,56.333332,266.0,1060.0,7.0,39.0,45.0,43.0,0.25,0.125,0.0,3.575,0.625,6.75,2.625,4124.0,636.0,679.0,1192.0,412.0,874.0,0.7777778,0.17857143,0.3096,0.054054055,0.10810811,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
1.0,3.0,6.0,6.0,27.0,93.0,1.0,1.0,7.0,3.0,0.25925925,0.037037037,0.037037037,4.0333333,0.29411766,4.5,1.1666666,64.0,4.0,6.0,15.0,4.0,17.0,0.6666667,0.25,0.27380556,0.083333336,0.22222222,1.0,1.0,6.0,5.0,20.0,78.0,0.0,1.0,3.0,1.0,0.15,0.05,0.0,2.6,0.375,1.8,1.4,102.0,11.0,11.0,31.0,6.0,21.0,0.6388889,0.26086956,0.39044446,0.027777778,0.22222222,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
0.0,2.0,8.0,6.0,27.0,91.0,0.0,0.0,5.0,4.0,0.18518518,0.0,0.0,1.5333333,0.36363637,3.0,1.3333334,104.0,13.0,15.0,30.0,8.0,23.0,0.73333335,0.42424244,0.42740908,0.08695652,0.13043478,1.0,12.0,18.0,8.666667,47.0,163.0,2.0,3.0,7.0,12.0,0.14285715,0.10714286,0.035714287,6.8428574,0.5,13.5,2.7857144,144.0,17.0,19.0,44.0,6.0,28.0,0.8333333,0.37142858,0.2867619,0.0,0.16666667,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
1.0,5.0,12.0,9.333333,43.0,158.0,0.0,5.0,7.0,6.0,0.13043478,0.08695652,0.0,3.2,0.5294118,8.307693,2.5384614,310.0,34.0,36.0,81.0,23.0,79.0,0.6764706,0.17391305,0.14835294,0.05882353,0.2647059,0.0,2.0,13.0,17.333334,70.0,276.0,0.0,4.0,20.0,5.0,0.2962963,0.074074075,0.0,1.7714286,0.1764706,1.2857143,0.71428573,340.0,38.0,41.0,94.0,25.0,82.0,0.725,0.37931034,0.37215,0.12195122,0.14634146,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.0,4.0,11.0,12.666667,51.0,192.0,0.0,3.0,14.0,4.0,0.26923078,0.07692308,0.0,1.8666667,0.4375,4.5,1.5,347.0,42.0,44.0,96.0,26.0,84.0,0.70731705,0.41379312,0.48541462,0.07317073,0.12195122,0.0,11.0,17.0,11.0,55.0,183.0,4.0,5.0,6.0,11.0,0.14285715,0.14285715,0.0952381,12.8,0.41666666,13.5,3.0,375.0,45.0,48.0,105.0,31.0,93.0,0.58536583,0.45833334,0.40502438,0.13953489,0.25581396,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1.0,4.0,8.0,6.0,28.0,93.0,0.0,2.0,3.0,4.0,0.10714286,0.071428575,0.0,4.2,0.4,6.0,1.6666666,382.0,51.0,54.0,107.0,31.0,87.0,0.75,0.3,0.4159,0.125,0.075,1.0,6.0,8.0,5.6666665,34.0,127.0,1.0,8.0,5.0,10.0,0.0,0.2857143,0.0,12.2,0.6,40.5,7.5,408.0,49.0,52.0,114.0,33.0,100.0,0.7027027,0.34615386,0.33481082,0.05263158,0.18421052,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1.0,11.0,26.0,30.0,125.0,501.0,3.0,6.0,37.0,11.0,0.33333334,0.037037037,0.0,0.7,0.4117647,3.0,1.3333334,778.0,116.0,123.0,211.0,72.0,184.0,0.5625,0.33333334,0.43065956,0.1875,0.1875,1.0,14.0,36.0,29.666666,131.0,522.0,2.0,12.0,23.0,19.0,0.22222222,0.22222222,0.037037037,6.7625,0.21428572,3.375,1.875,763.0,103.0,107.0,215.0,60.0,186.0,0.65,0.42307693,0.310125,0.025,0.3,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.0,14.0,26.0,29.0,121.0,469.0,2.0,6.0,28.0,18.0,0.25,0.0,0.0,1.9142857,0.11764706,1.2857143,0.2857143,811.0,122.0,129.0,220.0,78.0,191.0,0.65,0.30769232,0.336975,0.15,0.175,0.0,23.0,45.0,33.0,155.0,561.0,5.0,15.0,26.0,23.0,0.16,0.16,0.0,3.8666666,0.29411766,1.5,1.5,798.0,111.0,116.0,223.0,63.0,192.0,0.6923077,0.22222222,0.3386923,0.07692308,0.15384616,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
0.0,8.0,15.0,28.333334,106.0,424.0,4.0,8.0,23.0,8.0,0.2631579,0.05263158,0.05263158,5.0,0.18181819,3.6,0.8,994.0,152.0,161.0,269.0,93.0,216.0,0.71428573,0.24,0.30665714,0.0,0.2,0.0,10.0,15.0,10.0,54.0,187.0,1.0,7.0,7.0,12.0,0.1,0.0,0.0,3.7,0.5,9.0,2.0,991.0,133.0,138.0,267.0,81.0,241.0,0.62857145,0.27272728,0.3666,0.057142857,0.22857143,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
1.0,15.0,25.0,23.0,109.0,390.0,1.0,14.0,16.0,17.0,0.05882353,0.1764706,0.0,8.075,0.27272728,13.5,2.25,1033.0,156.0,165.0,282.0,93.0,226.0,0.675,0.4074074,0.380825,0.0,0.25,0.0,2.0,2.0,3.0,12.0,52.0,1.0,1.0,3.0,2.0,0.42857143,0.0,0.14285715,6.7,0.0,4.5,0.5,1026.0,143.0,148.0,277.0,87.0,247.0,0.6818182,0.33333334,0.3527727,0.13636364,0.13636364,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
1.0,14.0,38.0,43.0,175.0,693.0,4.0,9.0,51.0,14.0,0.17857143,0.035714287,0.0,2.2,0.33333334,1.2857143,1.1428572,1070.0,164.0,174.0,291.0,97.0,234.0,0.64285713,0.22222222,0.3765476,0.0952381,0.1904762,0.0,16.0,26.0,29.0,128.0,472.0,3.0,12.0,28.0,19.0,0.17857143,0.071428575,0.071428575,6.673684,0.21052632,7.105263,1.2631578,1062.0,147.0,152.0,288.0,89.0,254.0,0.7368421,0.35714287,0.3713421,0.051282052,0.17948718,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1.0,17.0,41.0,42.0,175.0,676.0,3.0,7.0,44.0,21.0,0.30769232,0.0,0.038461536,2.7,0.5,4.5,1.5,1145.0,182.0,193.0,321.0,102.0,247.0,0.70731705,0.41379312,0.47385365,0.0952381,0.0952381,0.0,35.0,51.0,32.666668,166.0,602.0,6.0,16.0,20.0,36.0,0.2,0.2,0.1,16.7,0.5,13.5,3.75,1132.0,152.0,157.0,308.0,93.0,273.0,0.6111111,0.4090909,0.32955554,0.027027028,0.2972973,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.0,14.0,44.0,50.0,204.0,796.0,4.0,10.0,59.0,16.0,0.27586207,0.03448276,0.0,1.3428571,0.3,0.0,1.0,1179.0,191.0,202.0,334.0,106.0,253.0,0.71794873,0.4642857,0.41094872,0.102564104,0.15384616,0.0,2.0,5.0,5.0,22.0,90.0,1.0,2.0,4.0,4.0,0.1,0.1,0.0,5.2,0.42857143,0.0,2.0,1168.0,153.0,160.0,315.0,96.0,283.0,0.6666667,0.26923078,0.24266666,0.07692308,0.25641024,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
1.0,7.0,24.0,24.333334,102.0,380.0,1.0,8.0,12.0,8.0,0.2,0.1,0.05,5.4,0.30769232,1.8,1.4,1214.0,197.0,209.0,345.0,112.0,260.0,0.6585366,0.37037036,0.38943902,0.14634146,0.17073171,0.0,12.0,19.0,12.333333,67.0,233.0,1.0,10.0,8.0,14.0,0.2,0.4,0.0,15.2,1.0,54.0,12.0,1202.0,156.0,163.0,324.0,99.0,289.0,0.7297297,0.2962963,0.32435134,0.08108108,0.16216215,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
1.0,21.0,38.0,34.333332,152.0,558.0,4.0,12.0,28.0,22.0,0.17391305,0.08695652,0.04347826,5.0333333,0.13333334,1.5,0.8333333,1448.0,238.0,251.0,420.0,137.0,314.0,0.6097561,0.36,0.3327,0.09756098,0.24390244,0.0,17.0,26.0,16.333334,91.0,320.0,1.0,13.0,10.0,22.0,0.0,0.33333334,0.0,12.2,0.5,13.5,6.0,1431.0,202.0,210.0,403.0,112.0,331.0,0.6764706,0.2173913,0.23208824,0.057142857,0.22857143,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
1.0,22.0,56.0,54.0,224.0,893.0,4.0,8.0,57.0,27.0,0.28,0.04,0.04,3.4857142,0.3125,2.5714285,1.0,1480.0,242.0,255.0,428.0,143.0,320.0,0.6666667,0.26923078,0.31202632,0.15,0.15,0.0,3.0,9.0,13.666667,52.0,203.0,2.0,4.0,13.0,5.0,0.2,0.13333334,0.06666667,6.7454543,0.22222222,2.4545455,1.3636364,1462.0,207.0,215.0,413.0,115.0,339.0,0.64705884,0.4090909,0.35920587,0.08571429,0.22857143,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.0,26.0,63.0,60.333332,254.0,1007.0,6.0,12.0,63.0,33.0,0.2,0.13333334,0.06666667,7.305263,0.2777778,5.6842103,1.7368422,1619.0,263.0,279.0,471.0,156.0,353.0,0.64285713,0.4814815,0.38159522,0.093023255,0.23255815,0.0,39.0,64.0,44.666668,222.0,804.0,7.0,23.0,28.0,44.0,0.15384616,0.115384616,0.0,4.0,0.5,1.8,2.4,1607.0,225.0,236.0,453.0,128.0,367.0,0.5813953,0.28,0.38309303,0.13953489,0.20930232,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1.0,8.0,19.0,33.333332,129.0,504.0,4.0,9.0,28.0,9.0,0.2173913,0.04347826,0.0,2.4,0.25,0.0,1.0,1653.0,270.0,288.0,480.0,161.0,362.0,0.61538464,0.33333334,0.31330556,0.12820512,0.23076923,1.0,6.0,12.0,20.666666,80.0,299.0,3.0,7.0,21.0,8.0,0.3,0.1,0.05,4.6,0.18181819,3.6,1.0,1645.0,227.0,239.0,461.0,129.0,378.0,0.63414633,0.26923078,0.27217072,0.024390245,0.2682927,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
1.0,17.0,68.0,75.0,302.0,1170.0,5.0,13.0,85.0,19.0,0.3809524,0.0,0.0,0.53333336,0.23076923,0.0,0.5,1832.0,297.0,316.0,534.0,187.0,400.0,0.7083333,0.3529412,0.41120833,0.05882353,0.13725491,1.0,48.0,85.0,68.0,316.0,1153.0,12.0,29.0,49.0,54.0,0.13793103,0.03448276,0.03448276,5.4,0.42857143,9.0,2.2,1857.0,257.0,269.0,524.0,139.0,420.0,0.64285713,0.2962963,0.28642857,0.04761905,0.26190478,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0
0.0,36.0,61.0,45.333332,212.0,762.0,7.0,16.0,34.0,37.0,0.071428575,0.21428572,0.0,6.7,0.6,18.0,4.5,1858.0,297.0,316.0,534.0,193.0,407.0,0.59375,0.0,0.135375,0.1875,0.21875,1.0,30.0,76.0,70.0,308.0,1205.0,5.0,23.0,70.0,38.0,0.21875,0.1875,0.0,3.6444445,0.0,0.0,0.6666667,1894.0,268.0,280.0,541.0,146.0,427.0,0.64444447,0.51724136,0.5286667,0.1521739,0.1521739,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
1.0,17.0,54.0,47.333332,208.0,750.0,2.0,16.0,20.0,18.0,0.1724138,0.0,0.03448276,3.6736841,0.39130434,5.6842103,1.5789474,1891.0,303.0,324.0,544.0,198.0,413.0,0.6666667,0.30769232,0.38584617,0.12820512,0.15384616,0.0,33.0,83.0,69.0,302.0,1216.0,7.0,25.0,50.0,41.0,0.23076923,0.30769232,0.07692308,12.7,0.4,18.0,3.5,1933.0,274.0,286.0,554.0,148.0,434.0,0.7380952,0.3548387,0.39557144,0.04761905,0.16666667,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1.0,38.0,92.0,81.333336,356.0,1381.0,8.0,18.0,81.0,47.0,0.12,0.0,0.0,2.2526317,0.23809524,0.0,0.7894737,2138.0,337.0,359.0,605.0,223.0,477.0,0.5208333,0.24,0.19293617,0.083333336,0.35416666,1.0,8.0,24.0,38.333332,149.0,584.0,4.0,8.0,46.0,10.0,0.5,0.05,0.0,0.4,0.375,0.0,0.8,2151.0,296.0,310.0,601.0,167.0,488.0,0.6888889,0.19354838,0.17261364,0.06382979,0.21276596,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
1.0,40.0,99.0,86.333336,380.0,1476.0,9.0,19.0,87.0,50.0,0.25,0.041666668,0.041666668,4.6,0.42857143,3.6,1.6,2306.0,355.0,378.0,656.0,236.0,508.0,0.7777778,0.21428572,0.36083335,0.0,0.11111111,1.0,61.0,100.0,77.0,362.0,1336.0,15.0,33.0,55.0,67.0,0.12,0.0,0.12,9.2,0.22222222,7.5,1.1666666,2372.0,330.0,347.0,671.0,181.0,529.0,0.6585366,0.33333334,0.360075,0.0952381,0.16666667,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0
1.0,26.0,91.0,104.0,416.0,1568.0,8.0,17.0,110.0,31.0,0.1,0.03333333,0.0,2.7714286,0.26923078,3.857143,1.1428572,2341.0,357.0,380.0,665.0,238.0,519.0,0.6052632,0.3478261,0.30752632,0.05263158,0.28947368,0.0,32.0,89.0,89.0,381.0,1494.0,6.0,28.0,86.0,40.0,0.23076923,0.07692308,0.038461536,4.866667,0.3125,1.5,1.3333334,2404.0,333.0,351.0,678.0,182.0,534.0,0.8181818,0.25925925,0.218375,0.03030303,0.15151516,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
1.0,58.0,96.0,71.666664,335.0,1206.0,9.0,25.0,48.0,62.0,0.14285715,0.035714287,0.0,2.8666666,0.4090909,7.5,1.6666666,2722.0,405.0,433.0,771.0,259.0,592.0,0.7368421,0.39285713,0.453,0.02631579,0.13157895,0.0,11.0,23.0,15.0,71.0,251.0,6.0,5.0,6.0,11.0,0.125,0.041666668,0.125,10.5125,0.375,8.4375,1.875,2792.0,395.0,420.0,793.0,219.0,606.0,0.75,0.4074074,0.39141667,0.054054055,0.16216215,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
1.0,48.0,117.0,101.333336,447.0,1733.0,11.0,25.0,102.0,59.0,0.2777778,0.055555556,0.055555556,5.2,0.54545456,15.0,2.6666667,2767.0,420.0,449.0,789.0,265.0,600.0,0.6923077,0.4722222,0.43603846,0.115384616,0.15384616,1.0,27.0,51.0,55.0,228.0,876.0,7.0,12.0,62.0,30.0,0.21428572,0.14285715,0.071428575,11.2,0.5714286,22.5,3.5,2836.0,408.0,434.0,810.0,223.0,615.0,0.7083333,0.47058824,0.42939582,0.08163265,0.18367347,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
0.0,33.0,113.0,122.0,497.0,1842.0,8.0,20.0,119.0,43.0,0.071428575,0.035714287,0.0,3.5333333,0.3478261,6.0,1.5,2997.0,476.0,510.0,867.0,293.0,634.0,0.61538464,0.33333334,0.33139473,0.15384616,0.20512821,1.0,41.0,112.0,114.0,484.0,1912.0,6.0,37.0,104.0,49.0,0.16666667,0.16666667,0.0,4.0,0.375,5.4,2.0,3015.0,429.0,456.0,864.0,233.0,647.0,0.7368421,0.32142857,0.28978947,0.025641026,0.17948718,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.0,33.0,104.0,81.333336,369.0,1335.0,3.0,28.0,37.0,35.0,0.07692308,0.038461536,0.0,3.6285715,0.47619048,7.714286,2.357143,3155.0,490.0,524.0,902.0,307.0,677.0,0.57575756,0.21052632,0.16415152,0.03030303,0.36363637,1.0,12.0,32.0,21.666666,105.0,410.0,3.0,8.0,11.0,15.0,0.25,0.20833333,0.041666668,6.4,0.25,5.4,1.8,3042.0,433.0,461.0,875.0,237.0,651.0,0.7419355,0.47826087,0.45953333,0.125,0.125,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0
0.0,18.0,47.0,63.666668,261.0,1084.0,7.0,25.0,57.0,19.0,0.15,0.15,0.0,3.8,0.30769232,1.8,1.4,3022.0,479.0,513.0,872.0,299.0,642.0,0.516129,0.25,0.31867743,0.19354838,0.2580645,1.0,45.0,119.0,121.0,513.0,2009.0,7.0,38.0,110.0,53.0,0.20689656,0.03448276,0.03448276,4.2,0.31578946,5.142857,1.1428572,3071.0,436.0,464.0,880.0,240.0,658.0,0.6969697,0.2173913,0.23224242,0.09090909,0.21212122,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
1.0,18.0,50.0,68.666664,278.0,1188.0,7.0,26.0,62.0,20.0,0.29411766,0.05882353,0.0,1.8,0.27272728,0.0,0.8,3124.0,490.0,524.0,898.0,306.0,665.0,0.6756757,0.36,0.33911112,0.05263158,0.21052632,1.0,48.0,132.0,110.0,479.0,1962.0,9.0,36.0,81.0,60.0,0.3846154,0.038461536,0.0,0.7714286,0.26666668,0.0,0.71428573,3103.0,440.0,468.0,890.0,242.0,663.0,0.7714286,0.37037036,0.35917142,0.055555556,0.1388889,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
0.0,36.0,123.0,127.333336,526.0,1936.0,8.0,23.0,120.0,50.0,0.03448276,0.10344828,0.0,4.5125,0.41666666,5.0625,2.4375,3190.0,494.0,529.0,911.0,310.0,685.0,0.6666667,0.30769232,0.33579487,0.07692308,0.20512821,0.0,16.0,39.0,27.0,129.0,517.0,4.0,10.0,16.0,20.0,0.20833333,0.083333336,0.041666668,5.45,0.4,6.75,1.6875,3136.0,446.0,475.0,902.0,246.0,666.0,0.81578946,0.38709676,0.3864737,0.102564104,0.07692308,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
1.0,39.0,111.0,87.333336,396.0,1439.0,4.0,29.0,39.0,41.0,0.074074075,0.037037037,0.037037037,5.2,0.27272728,9.0,1.3333334,3326.0,505.0,541.0,945.0,321.0,722.0,0.63414633,0.26923078,0.24241464,0.09756098,0.24390244,1.0,32.0,71.0,72.666664,332.0,1250.0,5.0,38.0,71.0,40.0,0.33333334,0.0952381,0.0,2.1285715,0.27272728,0.0,1.0714285,3315.0,461.0,491.0,936.0,263.0,698.0,0.8,0.21428572,0.26985714,0.055555556,0.11111111,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1.0,0.0,2.0,6.0,20.0,77.0,0.0,0.0,4.0,0.0,0.2,0.0,0.0,1.8666667,0.125,0.0,0.33333334,3361.0,514.0,550.0,959.0,321.0,728.0,0.8055556,0.44827586,0.41730556,0.0,0.15789473,0.0,56.0,149.0,122.0,534.0,2179.0,10.0,38.0,93.0,69.0,0.16129032,0.0,0.032258064,3.7,0.5217391,12.0,2.1666667,3344.0,461.0,491.0,940.0,264.0,706.0,0.7,0.1904762,0.14406666,0.03333333,0.26666668,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
0.0,46.0,142.0,135.0,570.0,2090.0,9.0,24.0,126.0,63.0,0.2173913,0.0,0.0,0.7,0.5,11.25,2.25,3452.0,532.0,569.0,991.0,327.0,748.0,0.6097561,0.28,0.28743902,0.09756098,0.2195122,1.0,34.0,73.0,76.666664,351.0,1331.0,5.0,42.0,75.0,42.0,0.21052632,0.21052632,0.0,4.95,0.2,4.5,1.5,3452.0,474.0,504.0,975.0,268.0,728.0,0.7894737,0.4,0.30118918,0.025641026,0.17948718,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
1.0,41.0,121.0,93.333336,423.0,1532.0,4.0,30.0,43.0,44.0,0.14814815,0.037037037,0.0,2.3666666,0.47619048,3.0,1.8333334,3481.0,532.0,569.0,995.0,329.0,758.0,0.61290324,0.21052632,0.16270968,0.06451613,0.32258064,1.0,56.0,152.0,130.0,561.0,2272.0,10.0,40.0,101.0,69.0,0.2962963,0.074074075,0.0,1.95,0.1764706,0.0,0.625,3485.0,478.0,508.0,988.0,270.0,734.0,0.7777778,0.4642857,0.3937778,0.054054055,0.16216215,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1.0,8.0,17.0,16.333334,69.0,256.0,3.0,3.0,5.0,8.0,0.04,0.04,0.04,5.4105263,0.22727273,1.4210526,1.1052631,3696.0,561.0,599.0,1059.0,346.0,804.0,0.6904762,0.3448276,0.33759522,0.0952381,0.1904762,1.0,26.0,62.0,44.666668,212.0,839.0,5.0,18.0,32.0,30.0,0.21428572,0.10714286,0.0,2.7,0.36842105,1.5,1.6666666,3684.0,489.0,520.0,1035.0,282.0,768.0,0.85365856,0.34285715,0.379725,0.07317073,0.04878049,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
0.0,68.0,163.0,131.33333,591.0,2319.0,13.0,34.0,126.0,84.0,0.2,0.08,0.04,5.0,0.47058824,7.2,2.2,3727.0,566.0,604.0,1067.0,349.0,811.0,0.6764706,0.3043478,0.30409092,0.0882353,0.20588236,0.0,54.0,150.0,145.0,622.0,2439.0,7.0,49.0,131.0,64.0,0.21428572,0.071428575,0.0,2.3428571,0.3,1.2857143,1.1428572,3719.0,493.0,524.0,1045.0,285.0,776.0,0.6923077,0.33333334,0.33079487,0.07692308,0.20512821,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
